trip_id,arrival_time,departure_time,stop_id,stop_sequence
350_55,8:42:00,8:42:00,PHX17,1
350_55,10:15:42,10:15:42,TUS20,2
350_56,8:45:00,8:45:00,PHX17,1
350_56,10:18:42,10:18:42,TUS20,2
350_57,8:48:00,8:48:00,PHX17,1
350_57,10:21:42,10:21:42,TUS20,2
350_58,8:51:00,8:51:00,PHX17,1
350_58,10:24:42,10:24:42,TUS20,2
350_59,8:54:00,8:54:00,PHX17,1
350_59,10:27:42,10:27:42,TUS20,2
350_60,8:57:00,8:57:00,PHX17,1
350_60,10:30:42,10:30:42,TUS20,2
350_61,9:00:00,9:00:00,PHX17,1
350_61,10:33:42,10:33:42,TUS20,2
364_1,6:00:00,6:00:00,PHX18,1
364_1,7:04:30,7:04:30,TUS12,2
364_2,6:15:00,6:15:00,PHX18,1
364_2,7:19:30,7:19:30,TUS12,2
364_3,6:30:00,6:30:00,PHX18,1
364_3,7:34:30,7:34:30,TUS12,2
364_4,6:45:00,6:45:00,PHX18,1
364_4,7:49:30,7:49:30,TUS12,2
364_5,7:00:00,7:00:00,PHX18,1
364_5,8:04:30,8:04:30,TUS12,2
364_6,7:15:00,7:15:00,PHX18,1
364_6,8:19:30,8:19:30,TUS12,2
364_7,7:30:00,7:30:00,PHX18,1
364_7,8:34:30,8:34:30,TUS12,2
364_8,7:45:00,7:45:00,PHX18,1
364_8,8:49:30,8:49:30,TUS12,2
364_9,8:00:00,8:00:00,PHX18,1
364_9,9:04:30,9:04:30,TUS12,2
364_10,8:15:00,8:15:00,PHX18,1
364_10,9:19:30,9:19:30,TUS12,2
364_11,8:30:00,8:30:00,PHX18,1
364_11,9:34:30,9:34:30,TUS12,2
364_12,8:45:00,8:45:00,PHX18,1
364_12,9:49:30,9:49:30,TUS12,2
364_13,9:00:00,9:00:00,PHX18,1
364_13,10:04:30,10:04:30,TUS12,2
383_1,6:00:00,6:00:00,PHX19,1
383_1,7:11:42,7:11:42,TUS9,2
383_2,6:12:00,6:12:00,PHX19,1
383_2,7:23:42,7:23:42,TUS9,2
383_3,6:24:00,6:24:00,PHX19,1
383_3,7:35:42,7:35:42,TUS9,2
383_4,6:36:00,6:36:00,PHX19,1
383_4,7:47:42,7:47:42,TUS9,2
383_5,6:48:00,6:48:00,PHX19,1
383_5,7:59:42,7:59:42,TUS9,2
383_6,7:00:00,7:00:00,PHX19,1
383_6,8:11:42,8:11:42,TUS9,2
383_7,7:12:00,7:12:00,PHX19,1
383_7,8:23:42,8:23:42,TUS9,2
383_8,7:24:00,7:24:00,PHX19,1
383_8,8:35:42,8:35:42,TUS9,2
383_9,7:36:00,7:36:00,PHX19,1
383_9,8:47:42,8:47:42,TUS9,2
383_10,7:48:00,7:48:00,PHX19,1
383_10,8:59:42,8:59:42,TUS9,2
383_11,8:00:00,8:00:00,PHX19,1
383_11,9:11:42,9:11:42,TUS9,2
383_12,8:12:00,8:12:00,PHX19,1
383_12,9:23:42,9:23:42,TUS9,2
383_13,8:24:00,8:24:00,PHX19,1
383_13,9:35:42,9:35:42,TUS9,2
383_14,8:36:00,8:36:00,PHX19,1
383_14,9:47:42,9:47:42,TUS9,2
383_15,8:48:00,8:48:00,PHX19,1
383_15,9:59:42,9:59:42,TUS9,2
383_16,9:00:00,9:00:00,PHX19,1
383_16,10:11:42,10:11:42,TUS9,2
386_1,6:00:00,6:00:00,PHX19,1
386_1,7:00:00,7:00:00,TUS12,2
386_2,6:15:00,6:15:00,PHX19,1
386_2,7:15:00,7:15:00,TUS12,2
386_3,6:30:00,6:30:00,PHX19,1
386_3,7:30:00,7:30:00,TUS12,2
386_4,6:45:00,6:45:00,PHX19,1
386_4,7:45:00,7:45:00,TUS12,2
386_5,7:00:00,7:00:00,PHX19,1
386_5,8:00:00,8:00:00,TUS12,2
386_6,7:15:00,7:15:00,PHX19,1
386_6,8:15:00,8:15:00,TUS12,2
386_7,7:30:00,7:30:00,PHX19,1
386_7,8:30:00,8:30:00,TUS12,2
386_8,7:45:00,7:45:00,PHX19,1
386_8,8:45:00,8:45:00,TUS12,2
386_9,8:00:00,8:00:00,PHX19,1
386_9,9:00:00,9:00:00,TUS12,2
386_10,8:15:00,8:15:00,PHX19,1
386_10,9:15:00,9:15:00,TUS12,2
386_11,8:30:00,8:30:00,PHX19,1
386_11,9:30:00,9:30:00,TUS12,2
386_12,8:45:00,8:45:00,PHX19,1
386_12,9:45:00,9:45:00,TUS12,2
386_13,9:00:00,9:00:00,PHX19,1
386_13,10:00:00,10:00:00,TUS12,2
392_1,6:00:00,6:00:00,PHX19,1
392_1,7:28:12,7:28:12,TUS18,2
392_2,6:12:00,6:12:00,PHX19,1
392_2,7:40:12,7:40:12,TUS18,2
392_3,6:24:00,6:24:00,PHX19,1
392_3,7:52:12,7:52:12,TUS18,2
392_4,6:36:00,6:36:00,PHX19,1
392_4,8:04:12,8:04:12,TUS18,2
392_5,6:48:00,6:48:00,PHX19,1
392_5,8:16:12,8:16:12,TUS18,2
392_6,7:00:00,7:00:00,PHX19,1
392_6,8:28:12,8:28:12,TUS18,2
392_7,7:12:00,7:12:00,PHX19,1
392_7,8:40:12,8:40:12,TUS18,2
392_8,7:24:00,7:24:00,PHX19,1
392_8,8:52:12,8:52:12,TUS18,2
392_9,7:36:00,7:36:00,PHX19,1
392_9,9:04:12,9:04:12,TUS18,2
392_10,7:48:00,7:48:00,PHX19,1
392_10,9:16:12,9:16:12,TUS18,2
392_11,8:00:00,8:00:00,PHX19,1
392_11,9:28:12,9:28:12,TUS18,2
392_12,8:12:00,8:12:00,PHX19,1
392_12,9:40:12,9:40:12,TUS18,2
392_13,8:24:00,8:24:00,PHX19,1
392_13,9:52:12,9:52:12,TUS18,2
392_14,8:36:00,8:36:00,PHX19,1
392_14,10:04:12,10:04:12,TUS18,2
392_15,8:48:00,8:48:00,PHX19,1
392_15,10:16:12,10:16:12,TUS18,2
392_16,9:00:00,9:00:00,PHX19,1
392_16,10:28:12,10:28:12,TUS18,2
405_1,6:00:00,6:00:00,PHX20,1
405_1,7:08:30,7:08:30,TUS9,2
405_2,6:15:00,6:15:00,PHX20,1
405_2,7:23:30,7:23:30,TUS9,2
405_3,6:30:00,6:30:00,PHX20,1
405_3,7:38:30,7:38:30,TUS9,2
405_4,6:45:00,6:45:00,PHX20,1
405_4,7:53:30,7:53:30,TUS9,2
405_5,7:00:00,7:00:00,PHX20,1
405_5,8:08:30,8:08:30,TUS9,2
405_6,7:15:00,7:15:00,PHX20,1
405_6,8:23:30,8:23:30,TUS9,2
405_7,7:30:00,7:30:00,PHX20,1
405_7,8:38:30,8:38:30,TUS9,2
405_8,7:45:00,7:45:00,PHX20,1
405_8,8:53:30,8:53:30,TUS9,2
405_9,8:00:00,8:00:00,PHX20,1
405_9,9:08:30,9:08:30,TUS9,2
405_10,8:15:00,8:15:00,PHX20,1
405_10,9:23:30,9:23:30,TUS9,2
405_11,8:30:00,8:30:00,PHX20,1
405_11,9:38:30,9:38:30,TUS9,2
405_12,8:45:00,8:45:00,PHX20,1
405_12,9:53:30,9:53:30,TUS9,2
405_13,9:00:00,9:00:00,PHX20,1
405_13,10:08:30,10:08:30,TUS9,2
427_1,6:00:00,6:00:00,PHX21,1
427_1,7:18:18,7:18:18,TUS9,2
427_2,6:15:00,6:15:00,PHX21,1
427_2,7:33:18,7:33:18,TUS9,2
427_3,6:30:00,6:30:00,PHX21,1
427_3,7:48:18,7:48:18,TUS9,2
427_4,6:45:00,6:45:00,PHX21,1
427_4,8:03:18,8:03:18,TUS9,2
427_5,7:00:00,7:00:00,PHX21,1
427_5,8:18:18,8:18:18,TUS9,2
427_6,7:15:00,7:15:00,PHX21,1
427_6,8:33:18,8:33:18,TUS9,2
427_7,7:30:00,7:30:00,PHX21,1
427_7,8:48:18,8:48:18,TUS9,2
427_8,7:45:00,7:45:00,PHX21,1
427_8,9:03:18,9:03:18,TUS9,2
427_9,8:00:00,8:00:00,PHX21,1
427_9,9:18:18,9:18:18,TUS9,2
427_10,8:15:00,8:15:00,PHX21,1
427_10,9:33:18,9:33:18,TUS9,2
427_11,8:30:00,8:30:00,PHX21,1
427_11,9:48:18,9:48:18,TUS9,2
427_12,8:45:00,8:45:00,PHX21,1
427_12,10:03:18,10:03:18,TUS9,2
427_13,9:00:00,9:00:00,PHX21,1
427_13,10:18:18,10:18:18,TUS9,2
430_1,6:00:00,6:00:00,PHX21,1
430_1,7:06:30,7:06:30,TUS12,2
430_2,6:15:00,6:15:00,PHX21,1
430_2,7:21:30,7:21:30,TUS12,2
430_3,6:30:00,6:30:00,PHX21,1
430_3,7:36:30,7:36:30,TUS12,2
430_4,6:45:00,6:45:00,PHX21,1
430_4,7:51:30,7:51:30,TUS12,2
430_5,7:00:00,7:00:00,PHX21,1
430_5,8:06:30,8:06:30,TUS12,2
430_6,7:15:00,7:15:00,PHX21,1
430_6,8:21:30,8:21:30,TUS12,2
430_7,7:30:00,7:30:00,PHX21,1
430_7,8:36:30,8:36:30,TUS12,2
430_8,7:45:00,7:45:00,PHX21,1
430_8,8:51:30,8:51:30,TUS12,2
430_9,8:00:00,8:00:00,PHX21,1
430_9,9:06:30,9:06:30,TUS12,2
430_10,8:15:00,8:15:00,PHX21,1
430_10,9:21:30,9:21:30,TUS12,2
430_11,8:30:00,8:30:00,PHX21,1
430_11,9:36:30,9:36:30,TUS12,2
430_12,8:45:00,8:45:00,PHX21,1
430_12,9:51:30,9:51:30,TUS12,2
430_13,9:00:00,9:00:00,PHX21,1
430_13,10:06:30,10:06:30,TUS12,2
471_1,6:00:00,6:00:00,PHX23,1
471_1,7:19:30,7:19:30,TUS9,2
471_2,6:15:00,6:15:00,PHX23,1
471_2,7:34:30,7:34:30,TUS9,2
471_3,6:30:00,6:30:00,PHX23,1
471_3,7:49:30,7:49:30,TUS9,2
471_4,6:45:00,6:45:00,PHX23,1
471_4,8:04:30,8:04:30,TUS9,2
471_5,7:00:00,7:00:00,PHX23,1
471_5,8:19:30,8:19:30,TUS9,2
471_6,7:15:00,7:15:00,PHX23,1
471_6,8:34:30,8:34:30,TUS9,2
471_7,7:30:00,7:30:00,PHX23,1
471_7,8:49:30,8:49:30,TUS9,2
471_8,7:45:00,7:45:00,PHX23,1
471_8,9:04:30,9:04:30,TUS9,2
471_9,8:00:00,8:00:00,PHX23,1
471_9,9:19:30,9:19:30,TUS9,2
471_10,8:15:00,8:15:00,PHX23,1
471_10,9:34:30,9:34:30,TUS9,2
471_11,8:30:00,8:30:00,PHX23,1
471_11,9:49:30,9:49:30,TUS9,2
471_12,8:45:00,8:45:00,PHX23,1
471_12,10:04:30,10:04:30,TUS9,2
471_13,9:00:00,9:00:00,PHX23,1
471_13,10:19:30,10:19:30,TUS9,2
496_1,6:00:00,6:00:00,PHX24,1
496_1,7:13:48,7:13:48,TUS12,2
496_2,6:08:00,6:08:00,PHX24,1
496_2,7:21:48,7:21:48,TUS12,2
496_3,6:16:00,6:16:00,PHX24,1
496_3,7:29:48,7:29:48,TUS12,2
496_4,6:24:00,6:24:00,PHX24,1
496_4,7:37:48,7:37:48,TUS12,2
496_5,6:32:00,6:32:00,PHX24,1
496_5,7:45:48,7:45:48,TUS12,2
496_6,6:40:00,6:40:00,PHX24,1
496_6,7:53:48,7:53:48,TUS12,2
496_7,6:48:00,6:48:00,PHX24,1
496_7,8:01:48,8:01:48,TUS12,2
496_8,6:56:00,6:56:00,PHX24,1
496_8,8:09:48,8:09:48,TUS12,2
496_9,7:04:00,7:04:00,PHX24,1
496_9,8:17:48,8:17:48,TUS12,2
496_10,7:12:00,7:12:00,PHX24,1
496_10,8:25:48,8:25:48,TUS12,2
496_11,7:20:00,7:20:00,PHX24,1
496_11,8:33:48,8:33:48,TUS12,2
496_12,7:28:00,7:28:00,PHX24,1
496_12,8:41:48,8:41:48,TUS12,2
496_13,7:36:00,7:36:00,PHX24,1
496_13,8:49:48,8:49:48,TUS12,2
496_14,7:44:00,7:44:00,PHX24,1
496_14,8:57:48,8:57:48,TUS12,2
496_15,7:52:00,7:52:00,PHX24,1
496_15,9:05:48,9:05:48,TUS12,2
496_16,8:00:00,8:00:00,PHX24,1
496_16,9:13:48,9:13:48,TUS12,2
496_17,8:08:00,8:08:00,PHX24,1
496_17,9:21:48,9:21:48,TUS12,2
496_18,8:16:00,8:16:00,PHX24,1
496_18,9:29:48,9:29:48,TUS12,2
496_19,8:24:00,8:24:00,PHX24,1
496_19,9:37:48,9:37:48,TUS12,2
496_20,8:32:00,8:32:00,PHX24,1
496_20,9:45:48,9:45:48,TUS12,2
496_21,8:40:00,8:40:00,PHX24,1
496_21,9:53:48,9:53:48,TUS12,2
496_22,8:48:00,8:48:00,PHX24,1
496_22,10:01:48,10:01:48,TUS12,2
496_23,8:56:00,8:56:00,PHX24,1
496_23,10:09:48,10:09:48,TUS12,2
496_24,9:04:00,9:04:00,PHX24,1
496_24,10:17:48,10:17:48,TUS12,2
504_1,6:00:00,6:00:00,PHX24,1
504_1,7:30:06,7:30:06,TUS20,2
504_2,6:06:00,6:06:00,PHX24,1
504_2,7:36:06,7:36:06,TUS20,2
504_3,6:12:00,6:12:00,PHX24,1
504_3,7:42:06,7:42:06,TUS20,2
504_4,6:18:00,6:18:00,PHX24,1
504_4,7:48:06,7:48:06,TUS20,2
504_5,6:24:00,6:24:00,PHX24,1
504_5,7:54:06,7:54:06,TUS20,2
504_6,6:30:00,6:30:00,PHX24,1
504_6,8:00:06,8:00:06,TUS20,2
504_7,6:36:00,6:36:00,PHX24,1
504_7,8:06:06,8:06:06,TUS20,2
504_8,6:42:00,6:42:00,PHX24,1
504_8,8:12:06,8:12:06,TUS20,2
504_9,6:48:00,6:48:00,PHX24,1
504_9,8:18:06,8:18:06,TUS20,2
504_10,6:54:00,6:54:00,PHX24,1
504_10,8:24:06,8:24:06,TUS20,2
504_11,7:00:00,7:00:00,PHX24,1
504_11,8:30:06,8:30:06,TUS20,2
504_12,7:06:00,7:06:00,PHX24,1
504_12,8:36:06,8:36:06,TUS20,2
504_13,7:12:00,7:12:00,PHX24,1
504_13,8:42:06,8:42:06,TUS20,2
504_14,7:18:00,7:18:00,PHX24,1
504_14,8:48:06,8:48:06,TUS20,2
504_15,7:24:00,7:24:00,PHX24,1
504_15,8:54:06,8:54:06,TUS20,2
504_16,7:30:00,7:30:00,PHX24,1
504_16,9:00:06,9:00:06,TUS20,2
504_17,7:36:00,7:36:00,PHX24,1
504_17,9:06:06,9:06:06,TUS20,2
504_18,7:42:00,7:42:00,PHX24,1
504_18,9:12:06,9:12:06,TUS20,2
504_19,7:48:00,7:48:00,PHX24,1
504_19,9:18:06,9:18:06,TUS20,2
504_20,7:54:00,7:54:00,PHX24,1
504_20,9:24:06,9:24:06,TUS20,2
504_21,8:00:00,8:00:00,PHX24,1
504_21,9:30:06,9:30:06,TUS20,2
504_22,8:06:00,8:06:00,PHX24,1
504_22,9:36:06,9:36:06,TUS20,2
504_23,8:12:00,8:12:00,PHX24,1
504_23,9:42:06,9:42:06,TUS20,2
504_24,8:18:00,8:18:00,PHX24,1
504_24,9:48:06,9:48:06,TUS20,2
504_25,8:24:00,8:24:00,PHX24,1
504_25,9:54:06,9:54:06,TUS20,2
504_26,8:30:00,8:30:00,PHX24,1
504_26,10:00:06,10:00:06,TUS20,2
504_27,8:36:00,8:36:00,PHX24,1
504_27,10:06:06,10:06:06,TUS20,2
504_28,8:42:00,8:42:00,PHX24,1
504_28,10:12:06,10:12:06,TUS20,2
504_29,8:48:00,8:48:00,PHX24,1
504_29,10:18:06,10:18:06,TUS20,2
504_30,8:54:00,8:54:00,PHX24,1
504_30,10:24:06,10:24:06,TUS20,2
504_31,9:00:00,9:00:00,PHX24,1
504_31,10:30:06,10:30:06,TUS20,2
540_1,6:00:00,6:00:00,PHX26,1
540_1,7:12:36,7:12:36,TUS12,2
540_2,6:15:00,6:15:00,PHX26,1
540_2,7:27:36,7:27:36,TUS12,2
540_3,6:30:00,6:30:00,PHX26,1
540_3,7:42:36,7:42:36,TUS12,2
540_4,6:45:00,6:45:00,PHX26,1
540_4,7:57:36,7:57:36,TUS12,2
540_5,7:00:00,7:00:00,PHX26,1
540_5,8:12:36,8:12:36,TUS12,2
540_6,7:15:00,7:15:00,PHX26,1
540_6,8:27:36,8:27:36,TUS12,2
540_7,7:30:00,7:30:00,PHX26,1
540_7,8:42:36,8:42:36,TUS12,2
540_8,7:45:00,7:45:00,PHX26,1
540_8,8:57:36,8:57:36,TUS12,2
540_9,8:00:00,8:00:00,PHX26,1
540_9,9:12:36,9:12:36,TUS12,2
540_10,8:15:00,8:15:00,PHX26,1
540_10,9:27:36,9:27:36,TUS12,2
540_11,8:30:00,8:30:00,PHX26,1
540_11,9:42:36,9:42:36,TUS12,2
540_12,8:45:00,8:45:00,PHX26,1
540_12,9:57:36,9:57:36,TUS12,2
540_13,9:00:00,9:00:00,PHX26,1
540_13,10:12:36,10:12:36,TUS12,2
559_1,6:00:00,6:00:00,PHX27,1
559_1,7:07:48,7:07:48,TUS9,2
559_2,6:15:00,6:15:00,PHX27,1
559_2,7:22:48,7:22:48,TUS9,2
559_3,6:30:00,6:30:00,PHX27,1
559_3,7:37:48,7:37:48,TUS9,2
559_4,6:45:00,6:45:00,PHX27,1
559_4,7:52:48,7:52:48,TUS9,2
559_5,7:00:00,7:00:00,PHX27,1
559_5,8:07:48,8:07:48,TUS9,2
559_6,7:15:00,7:15:00,PHX27,1
559_6,8:22:48,8:22:48,TUS9,2
559_7,7:30:00,7:30:00,PHX27,1
559_7,8:37:48,8:37:48,TUS9,2
559_8,7:45:00,7:45:00,PHX27,1
559_8,8:52:48,8:52:48,TUS9,2
559_9,8:00:00,8:00:00,PHX27,1
559_9,9:07:48,9:07:48,TUS9,2
559_10,8:15:00,8:15:00,PHX27,1
559_10,9:22:48,9:22:48,TUS9,2
559_11,8:30:00,8:30:00,PHX27,1
559_11,9:37:48,9:37:48,TUS9,2
559_12,8:45:00,8:45:00,PHX27,1
559_12,9:52:48,9:52:48,TUS9,2
559_13,9:00:00,9:00:00,PHX27,1
559_13,10:07:48,10:07:48,TUS9,2
562_1,6:00:00,6:00:00,PHX27,1
562_1,6:56:00,6:56:00,TUS12,2
562_2,6:15:00,6:15:00,PHX27,1
562_2,7:11:00,7:11:00,TUS12,2
562_3,6:30:00,6:30:00,PHX27,1
562_3,7:26:00,7:26:00,TUS12,2
562_4,6:45:00,6:45:00,PHX27,1
562_4,7:41:00,7:41:00,TUS12,2
562_5,7:00:00,7:00:00,PHX27,1
562_5,7:56:00,7:56:00,TUS12,2
562_6,7:15:00,7:15:00,PHX27,1
562_6,8:11:00,8:11:00,TUS12,2
562_7,7:30:00,7:30:00,PHX27,1
562_7,8:26:00,8:26:00,TUS12,2
562_8,7:45:00,7:45:00,PHX27,1
562_8,8:41:00,8:41:00,TUS12,2
562_9,8:00:00,8:00:00,PHX27,1
562_9,8:56:00,8:56:00,TUS12,2
562_10,8:15:00,8:15:00,PHX27,1
562_10,9:11:00,9:11:00,TUS12,2
562_11,8:30:00,8:30:00,PHX27,1
562_11,9:26:00,9:26:00,TUS12,2
562_12,8:45:00,8:45:00,PHX27,1
562_12,9:41:00,9:41:00,TUS12,2
562_13,9:00:00,9:00:00,PHX27,1
562_13,9:56:00,9:56:00,TUS12,2
563_1,6:00:00,6:00:00,PHX27,1
563_1,7:18:36,7:18:36,TUS13,2
563_2,6:15:00,6:15:00,PHX27,1
563_2,7:33:36,7:33:36,TUS13,2
563_3,6:30:00,6:30:00,PHX27,1
563_3,7:48:36,7:48:36,TUS13,2
563_4,6:45:00,6:45:00,PHX27,1
563_4,8:03:36,8:03:36,TUS13,2
563_5,7:00:00,7:00:00,PHX27,1
563_5,8:18:36,8:18:36,TUS13,2
563_6,7:15:00,7:15:00,PHX27,1
563_6,8:33:36,8:33:36,TUS13,2
563_7,7:30:00,7:30:00,PHX27,1
563_7,8:48:36,8:48:36,TUS13,2
563_8,7:45:00,7:45:00,PHX27,1
563_8,9:03:36,9:03:36,TUS13,2
563_9,8:00:00,8:00:00,PHX27,1
563_9,9:18:36,9:18:36,TUS13,2
563_10,8:15:00,8:15:00,PHX27,1
563_10,9:33:36,9:33:36,TUS13,2
563_11,8:30:00,8:30:00,PHX27,1
563_11,9:48:36,9:48:36,TUS13,2
563_12,8:45:00,8:45:00,PHX27,1
563_12,10:03:36,10:03:36,TUS13,2
563_13,9:00:00,9:00:00,PHX27,1
563_13,10:18:36,10:18:36,TUS13,2
570_1,6:00:00,6:00:00,PHX27,1
570_1,7:12:24,7:12:24,TUS20,2
570_2,6:15:00,6:15:00,PHX27,1
570_2,7:27:24,7:27:24,TUS20,2
570_3,6:30:00,6:30:00,PHX27,1
570_3,7:42:24,7:42:24,TUS20,2
570_4,6:45:00,6:45:00,PHX27,1
570_4,7:57:24,7:57:24,TUS20,2
570_5,7:00:00,7:00:00,PHX27,1
570_5,8:12:24,8:12:24,TUS20,2
570_6,7:15:00,7:15:00,PHX27,1
570_6,8:27:24,8:27:24,TUS20,2
570_7,7:30:00,7:30:00,PHX27,1
570_7,8:42:24,8:42:24,TUS20,2
570_8,7:45:00,7:45:00,PHX27,1
570_8,8:57:24,8:57:24,TUS20,2
570_9,8:00:00,8:00:00,PHX27,1
570_9,9:12:24,9:12:24,TUS20,2
570_10,8:15:00,8:15:00,PHX27,1
570_10,9:27:24,9:27:24,TUS20,2
570_11,8:30:00,8:30:00,PHX27,1
570_11,9:42:24,9:42:24,TUS20,2
570_12,8:45:00,8:45:00,PHX27,1
570_12,9:57:24,9:57:24,TUS20,2
570_13,9:00:00,9:00:00,PHX27,1
570_13,10:12:24,10:12:24,TUS20,2
581_1,6:00:00,6:00:00,PHX28,1
581_1,7:05:48,7:05:48,TUS9,2
581_2,6:15:00,6:15:00,PHX28,1
581_2,7:20:48,7:20:48,TUS9,2
581_3,6:30:00,6:30:00,PHX28,1
581_3,7:35:48,7:35:48,TUS9,2
581_4,6:45:00,6:45:00,PHX28,1
581_4,7:50:48,7:50:48,TUS9,2
581_5,7:00:00,7:00:00,PHX28,1
581_5,8:05:48,8:05:48,TUS9,2
581_6,7:15:00,7:15:00,PHX28,1
581_6,8:20:48,8:20:48,TUS9,2
581_7,7:30:00,7:30:00,PHX28,1
581_7,8:35:48,8:35:48,TUS9,2
581_8,7:45:00,7:45:00,PHX28,1
581_8,8:50:48,8:50:48,TUS9,2
581_9,8:00:00,8:00:00,PHX28,1
581_9,9:05:48,9:05:48,TUS9,2
581_10,8:15:00,8:15:00,PHX28,1
581_10,9:20:48,9:20:48,TUS9,2
581_11,8:30:00,8:30:00,PHX28,1
581_11,9:35:48,9:35:48,TUS9,2
581_12,8:45:00,8:45:00,PHX28,1
581_12,9:50:48,9:50:48,TUS9,2
581_13,9:00:00,9:00:00,PHX28,1
581_13,10:05:48,10:05:48,TUS9,2
584_1,6:00:00,6:00:00,PHX28,1
584_1,6:54:06,6:54:06,TUS12,2
584_2,6:15:00,6:15:00,PHX28,1
584_2,7:09:06,7:09:06,TUS12,2
584_3,6:30:00,6:30:00,PHX28,1
584_3,7:24:06,7:24:06,TUS12,2
584_4,6:45:00,6:45:00,PHX28,1
584_4,7:39:06,7:39:06,TUS12,2
584_5,7:00:00,7:00:00,PHX28,1
584_5,7:54:06,7:54:06,TUS12,2
584_6,7:15:00,7:15:00,PHX28,1
584_6,8:09:06,8:09:06,TUS12,2
584_7,7:30:00,7:30:00,PHX28,1
584_7,8:24:06,8:24:06,TUS12,2
584_8,7:45:00,7:45:00,PHX28,1
584_8,8:39:06,8:39:06,TUS12,2
584_9,8:00:00,8:00:00,PHX28,1
584_9,8:54:06,8:54:06,TUS12,2
584_10,8:15:00,8:15:00,PHX28,1
584_10,9:09:06,9:09:06,TUS12,2
584_11,8:30:00,8:30:00,PHX28,1
584_11,9:24:06,9:24:06,TUS12,2
584_12,8:45:00,8:45:00,PHX28,1
584_12,9:39:06,9:39:06,TUS12,2
584_13,9:00:00,9:00:00,PHX28,1
584_13,9:54:06,9:54:06,TUS12,2
