trip_id,arrival_time,departure_time,stop_id,stop_sequence
350_55,08:42:00,08:42:00,PHX17,1
350_55,10:15:00,10:15:00,TUS20,2
350_56,08:45:00,08:45:00,PHX17,1
350_56,10:18:00,10:18:00,TUS20,2
350_57,08:48:00,08:48:00,PHX17,1
350_57,10:21:00,10:21:00,TUS20,2
350_58,08:51:00,08:51:00,PHX17,1
350_58,10:24:00,10:24:00,TUS20,2
350_59,08:54:00,08:54:00,PHX17,1
350_59,10:27:00,10:27:00,TUS20,2
350_60,08:57:00,08:57:00,PHX17,1
350_60,10:30:00,10:30:00,TUS20,2
350_61,09:00:00,09:00:00,PHX17,1
350_61,10:33:00,10:33:00,TUS20,2
364_1,06:00:00,06:00:00,PHX18,1
364_1,07:04:00,07:04:00,TUS12,2
364_2,06:15:00,06:15:00,PHX18,1
364_2,07:19:00,07:19:00,TUS12,2
364_3,06:30:00,06:30:00,PHX18,1
364_3,07:34:00,07:34:00,TUS12,2
364_4,06:45:00,06:45:00,PHX18,1
364_4,07:49:00,07:49:00,TUS12,2
364_5,07:00:00,07:00:00,PHX18,1
364_5,08:04:00,08:04:00,TUS12,2
364_6,07:15:00,07:15:00,PHX18,1
364_6,08:19:00,08:19:00,TUS12,2
364_7,07:30:00,07:30:00,PHX18,1
364_7,08:34:00,08:34:00,TUS12,2
364_8,07:45:00,07:45:00,PHX18,1
364_8,08:49:00,08:49:00,TUS12,2
364_9,08:00:00,08:00:00,PHX18,1
364_9,09:04:00,09:04:00,TUS12,2
364_10,08:15:00,08:15:00,PHX18,1
364_10,09:19:00,09:19:00,TUS12,2
364_11,08:30:00,08:30:00,PHX18,1
364_11,09:34:00,09:34:00,TUS12,2
364_12,08:45:00,08:45:00,PHX18,1
364_12,09:49:00,09:49:00,TUS12,2
364_13,09:00:00,09:00:00,PHX18,1
364_13,10:04:00,10:04:00,TUS12,2
383_1,06:00:00,06:00:00,PHX19,1
383_1,07:11:00,07:11:00,TUS9,2
383_2,06:12:00,06:12:00,PHX19,1
383_2,07:23:00,07:23:00,TUS9,2
383_3,06:24:00,06:24:00,PHX19,1
383_3,07:35:00,07:35:00,TUS9,2
383_4,06:36:00,06:36:00,PHX19,1
383_4,07:47:00,07:47:00,TUS9,2
383_5,06:48:00,06:48:00,PHX19,1
383_5,07:59:00,07:59:00,TUS9,2
383_6,07:00:00,07:00:00,PHX19,1
383_6,08:11:00,08:11:00,TUS9,2
383_7,07:12:00,07:12:00,PHX19,1
383_7,08:23:00,08:23:00,TUS9,2
383_8,07:24:00,07:24:00,PHX19,1
383_8,08:35:00,08:35:00,TUS9,2
383_9,07:36:00,07:36:00,PHX19,1
383_9,08:47:00,08:47:00,TUS9,2
383_10,07:48:00,07:48:00,PHX19,1
383_10,08:59:00,08:59:00,TUS9,2
383_11,08:00:00,08:00:00,PHX19,1
383_11,09:11:00,09:11:00,TUS9,2
383_12,08:12:00,08:12:00,PHX19,1
383_12,09:23:00,09:23:00,TUS9,2
383_13,08:24:00,08:24:00,PHX19,1
383_13,09:35:00,09:35:00,TUS9,2
383_14,08:36:00,08:36:00,PHX19,1
383_14,09:47:00,09:47:00,TUS9,2
383_15,08:48:00,08:48:00,PHX19,1
383_15,09:59:00,09:59:00,TUS9,2
383_16,09:00:00,09:00:00,PHX19,1
383_16,10:11:00,10:11:00,TUS9,2
386_1,06:00:00,06:00:00,PHX19,1
386_1,07:00:00,07:00:00,TUS12,2
386_2,06:15:00,06:15:00,PHX19,1
386_2,07:15:00,07:15:00,TUS12,2
386_3,06:30:00,06:30:00,PHX19,1
386_3,07:30:00,07:30:00,TUS12,2
386_4,06:45:00,06:45:00,PHX19,1
386_4,07:45:00,07:45:00,TUS12,2
386_5,07:00:00,07:00:00,PHX19,1
386_5,08:00:00,08:00:00,TUS12,2
386_6,07:15:00,07:15:00,PHX19,1
386_6,08:15:00,08:15:00,TUS12,2
386_7,07:30:00,07:30:00,PHX19,1
386_7,08:30:00,08:30:00,TUS12,2
386_8,07:45:00,07:45:00,PHX19,1
386_8,08:45:00,08:45:00,TUS12,2
386_9,08:00:00,08:00:00,PHX19,1
386_9,09:00:00,09:00:00,TUS12,2
386_10,08:15:00,08:15:00,PHX19,1
386_10,09:15:00,09:15:00,TUS12,2
386_11,08:30:00,08:30:00,PHX19,1
386_11,09:30:00,09:30:00,TUS12,2
386_12,08:45:00,08:45:00,PHX19,1
386_12,09:45:00,09:45:00,TUS12,2
386_13,09:00:00,09:00:00,PHX19,1
386_13,10:00:00,10:00:00,TUS12,2
392_1,06:00:00,06:00:00,PHX19,1
392_1,07:28:00,07:28:00,TUS18,2
392_2,06:12:00,06:12:00,PHX19,1
392_2,07:40:00,07:40:00,TUS18,2
392_3,06:24:00,06:24:00,PHX19,1
392_3,07:52:00,07:52:00,TUS18,2
392_4,06:36:00,06:36:00,PHX19,1
392_4,08:04:00,08:04:00,TUS18,2
392_5,06:48:00,06:48:00,PHX19,1
392_5,08:16:00,08:16:00,TUS18,2
392_6,07:00:00,07:00:00,PHX19,1
392_6,08:28:00,08:28:00,TUS18,2
392_7,07:12:00,07:12:00,PHX19,1
392_7,08:40:00,08:40:00,TUS18,2
392_8,07:24:00,07:24:00,PHX19,1
392_8,08:52:00,08:52:00,TUS18,2
392_9,07:36:00,07:36:00,PHX19,1
392_9,09:04:00,09:04:00,TUS18,2
392_10,07:48:00,07:48:00,PHX19,1
392_10,09:16:00,09:16:00,TUS18,2
392_11,08:00:00,08:00:00,PHX19,1
392_11,09:28:00,09:28:00,TUS18,2
392_12,08:12:00,08:12:00,PHX19,1
392_12,09:40:00,09:40:00,TUS18,2
392_13,08:24:00,08:24:00,PHX19,1
392_13,09:52:00,09:52:00,TUS18,2
392_14,08:36:00,08:36:00,PHX19,1
392_14,10:04:00,10:04:00,TUS18,2
392_15,08:48:00,08:48:00,PHX19,1
392_15,10:16:00,10:16:00,TUS18,2
392_16,09:00:00,09:00:00,PHX19,1
392_16,10:28:00,10:28:00,TUS18,2
405_1,06:00:00,06:00:00,PHX20,1
405_1,07:08:00,07:08:00,TUS9,2
405_2,06:15:00,06:15:00,PHX20,1
405_2,07:23:00,07:23:00,TUS9,2
405_3,06:30:00,06:30:00,PHX20,1
405_3,07:38:00,07:38:00,TUS9,2
405_4,06:45:00,06:45:00,PHX20,1
405_4,07:53:00,07:53:00,TUS9,2
405_5,07:00:00,07:00:00,PHX20,1
405_5,08:08:00,08:08:00,TUS9,2
405_6,07:15:00,07:15:00,PHX20,1
405_6,08:23:00,08:23:00,TUS9,2
405_7,07:30:00,07:30:00,PHX20,1
405_7,08:38:00,08:38:00,TUS9,2
405_8,07:45:00,07:45:00,PHX20,1
405_8,08:53:00,08:53:00,TUS9,2
405_9,08:00:00,08:00:00,PHX20,1
405_9,09:08:00,09:08:00,TUS9,2
405_10,08:15:00,08:15:00,PHX20,1
405_10,09:23:00,09:23:00,TUS9,2
405_11,08:30:00,08:30:00,PHX20,1
405_11,09:38:00,09:38:00,TUS9,2
405_12,08:45:00,08:45:00,PHX20,1
405_12,09:53:00,09:53:00,TUS9,2
405_13,09:00:00,09:00:00,PHX20,1
405_13,10:08:00,10:08:00,TUS9,2
427_1,06:00:00,06:00:00,PHX21,1
427_1,07:18:00,07:18:00,TUS9,2
427_2,06:15:00,06:15:00,PHX21,1
427_2,07:33:00,07:33:00,TUS9,2
427_3,06:30:00,06:30:00,PHX21,1
427_3,07:48:00,07:48:00,TUS9,2
427_4,06:45:00,06:45:00,PHX21,1
427_4,08:03:00,08:03:00,TUS9,2
427_5,07:00:00,07:00:00,PHX21,1
427_5,08:18:00,08:18:00,TUS9,2
427_6,07:15:00,07:15:00,PHX21,1
427_6,08:33:00,08:33:00,TUS9,2
427_7,07:30:00,07:30:00,PHX21,1
427_7,08:48:00,08:48:00,TUS9,2
427_8,07:45:00,07:45:00,PHX21,1
427_8,09:03:00,09:03:00,TUS9,2
427_9,08:00:00,08:00:00,PHX21,1
427_9,09:18:00,09:18:00,TUS9,2
427_10,08:15:00,08:15:00,PHX21,1
427_10,09:33:00,09:33:00,TUS9,2
427_11,08:30:00,08:30:00,PHX21,1
427_11,09:48:00,09:48:00,TUS9,2
427_12,08:45:00,08:45:00,PHX21,1
427_12,10:03:00,10:03:00,TUS9,2
427_13,09:00:00,09:00:00,PHX21,1
427_13,10:18:00,10:18:00,TUS9,2
430_1,06:00:00,06:00:00,PHX21,1
430_1,07:06:00,07:06:00,TUS12,2
430_2,06:15:00,06:15:00,PHX21,1
430_2,07:21:00,07:21:00,TUS12,2
430_3,06:30:00,06:30:00,PHX21,1
430_3,07:36:00,07:36:00,TUS12,2
430_4,06:45:00,06:45:00,PHX21,1
430_4,07:51:00,07:51:00,TUS12,2
430_5,07:00:00,07:00:00,PHX21,1
430_5,08:06:00,08:06:00,TUS12,2
430_6,07:15:00,07:15:00,PHX21,1
430_6,08:21:00,08:21:00,TUS12,2
430_7,07:30:00,07:30:00,PHX21,1
430_7,08:36:00,08:36:00,TUS12,2
430_8,07:45:00,07:45:00,PHX21,1
430_8,08:51:00,08:51:00,TUS12,2
430_9,08:00:00,08:00:00,PHX21,1
430_9,09:06:00,09:06:00,TUS12,2
430_10,08:15:00,08:15:00,PHX21,1
430_10,09:21:00,09:21:00,TUS12,2
430_11,08:30:00,08:30:00,PHX21,1
430_11,09:36:00,09:36:00,TUS12,2
430_12,08:45:00,08:45:00,PHX21,1
430_12,09:51:00,09:51:00,TUS12,2
430_13,09:00:00,09:00:00,PHX21,1
430_13,10:06:00,10:06:00,TUS12,2
471_1,06:00:00,06:00:00,PHX23,1
471_1,07:19:00,07:19:00,TUS9,2
471_2,06:15:00,06:15:00,PHX23,1
471_2,07:34:00,07:34:00,TUS9,2
471_3,06:30:00,06:30:00,PHX23,1
471_3,07:49:00,07:49:00,TUS9,2
471_4,06:45:00,06:45:00,PHX23,1
471_4,08:04:00,08:04:00,TUS9,2
471_5,07:00:00,07:00:00,PHX23,1
471_5,08:19:00,08:19:00,TUS9,2
471_6,07:15:00,07:15:00,PHX23,1
471_6,08:34:00,08:34:00,TUS9,2
471_7,07:30:00,07:30:00,PHX23,1
471_7,08:49:00,08:49:00,TUS9,2
471_8,07:45:00,07:45:00,PHX23,1
471_8,09:04:00,09:04:00,TUS9,2
471_9,08:00:00,08:00:00,PHX23,1
471_9,09:19:00,09:19:00,TUS9,2
471_10,08:15:00,08:15:00,PHX23,1
471_10,09:34:00,09:34:00,TUS9,2
471_11,08:30:00,08:30:00,PHX23,1
471_11,09:49:00,09:49:00,TUS9,2
471_12,08:45:00,08:45:00,PHX23,1
471_12,10:04:00,10:04:00,TUS9,2
471_13,09:00:00,09:00:00,PHX23,1
471_13,10:19:00,10:19:00,TUS9,2
496_1,06:00:00,06:00:00,PHX24,1
496_1,07:13:00,07:13:00,TUS12,2
496_2,06:08:00,06:08:00,PHX24,1
496_2,07:21:00,07:21:00,TUS12,2
496_3,06:16:00,06:16:00,PHX24,1
496_3,07:29:00,07:29:00,TUS12,2
496_4,06:24:00,06:24:00,PHX24,1
496_4,07:37:00,07:37:00,TUS12,2
496_5,06:32:00,06:32:00,PHX24,1
496_5,07:45:00,07:45:00,TUS12,2
496_6,06:40:00,06:40:00,PHX24,1
496_6,07:53:00,07:53:00,TUS12,2
496_7,06:48:00,06:48:00,PHX24,1
496_7,08:01:00,08:01:00,TUS12,2
496_8,06:56:00,06:56:00,PHX24,1
496_8,08:09:00,08:09:00,TUS12,2
496_9,07:04:00,07:04:00,PHX24,1
496_9,08:17:00,08:17:00,TUS12,2
496_10,07:12:00,07:12:00,PHX24,1
496_10,08:25:00,08:25:00,TUS12,2
496_11,07:20:00,07:20:00,PHX24,1
496_11,08:33:00,08:33:00,TUS12,2
496_12,07:28:00,07:28:00,PHX24,1
496_12,08:41:00,08:41:00,TUS12,2
496_13,07:36:00,07:36:00,PHX24,1
496_13,08:49:00,08:49:00,TUS12,2
496_14,07:44:00,07:44:00,PHX24,1
496_14,08:57:00,08:57:00,TUS12,2
496_15,07:52:00,07:52:00,PHX24,1
496_15,09:05:00,09:05:00,TUS12,2
496_16,08:00:00,08:00:00,PHX24,1
496_16,09:13:00,09:13:00,TUS12,2
496_17,08:08:00,08:08:00,PHX24,1
496_17,09:21:00,09:21:00,TUS12,2
496_18,08:16:00,08:16:00,PHX24,1
496_18,09:29:00,09:29:00,TUS12,2
496_19,08:24:00,08:24:00,PHX24,1
496_19,09:37:00,09:37:00,TUS12,2
496_20,08:32:00,08:32:00,PHX24,1
496_20,09:45:00,09:45:00,TUS12,2
496_21,08:40:00,08:40:00,PHX24,1
496_21,09:53:00,09:53:00,TUS12,2
496_22,08:48:00,08:48:00,PHX24,1
496_22,10:01:00,10:01:00,TUS12,2
496_23,08:56:00,08:56:00,PHX24,1
496_23,10:09:00,10:09:00,TUS12,2
504_1,06:00:00,06:00:00,PHX24,1
504_1,07:30:00,07:30:00,TUS20,2
504_2,06:06:00,06:06:00,PHX24,1
504_2,07:36:00,07:36:00,TUS20,2
504_3,06:12:00,06:12:00,PHX24,1
504_3,07:42:00,07:42:00,TUS20,2
504_4,06:18:00,06:18:00,PHX24,1
504_4,07:48:00,07:48:00,TUS20,2
504_5,06:24:00,06:24:00,PHX24,1
504_5,07:54:00,07:54:00,TUS20,2
504_6,06:30:00,06:30:00,PHX24,1
504_6,08:00:00,08:00:00,TUS20,2
504_7,06:36:00,06:36:00,PHX24,1
504_7,08:06:00,08:06:00,TUS20,2
504_8,06:42:00,06:42:00,PHX24,1
504_8,08:12:00,08:12:00,TUS20,2
504_9,06:48:00,06:48:00,PHX24,1
504_9,08:18:00,08:18:00,TUS20,2
504_10,06:54:00,06:54:00,PHX24,1
504_10,08:24:00,08:24:00,TUS20,2
504_11,07:00:00,07:00:00,PHX24,1
504_11,08:30:00,08:30:00,TUS20,2
504_12,07:06:00,07:06:00,PHX24,1
504_12,08:36:00,08:36:00,TUS20,2
504_13,07:12:00,07:12:00,PHX24,1
504_13,08:42:00,08:42:00,TUS20,2
504_14,07:18:00,07:18:00,PHX24,1
504_14,08:48:00,08:48:00,TUS20,2
504_15,07:24:00,07:24:00,PHX24,1
504_15,08:54:00,08:54:00,TUS20,2
504_16,07:30:00,07:30:00,PHX24,1
504_16,09:00:00,09:00:00,TUS20,2
504_17,07:36:00,07:36:00,PHX24,1
504_17,09:06:00,09:06:00,TUS20,2
504_18,07:42:00,07:42:00,PHX24,1
504_18,09:12:00,09:12:00,TUS20,2
504_19,07:48:00,07:48:00,PHX24,1
504_19,09:18:00,09:18:00,TUS20,2
504_20,07:54:00,07:54:00,PHX24,1
504_20,09:24:00,09:24:00,TUS20,2
504_21,08:00:00,08:00:00,PHX24,1
504_21,09:30:00,09:30:00,TUS20,2
504_22,08:06:00,08:06:00,PHX24,1
504_22,09:36:00,09:36:00,TUS20,2
504_23,08:12:00,08:12:00,PHX24,1
504_23,09:42:00,09:42:00,TUS20,2
504_24,08:18:00,08:18:00,PHX24,1
504_24,09:48:00,09:48:00,TUS20,2
504_25,08:24:00,08:24:00,PHX24,1
504_25,09:54:00,09:54:00,TUS20,2
504_26,08:30:00,08:30:00,PHX24,1
504_26,10:00:00,10:00:00,TUS20,2
504_27,08:36:00,08:36:00,PHX24,1
504_27,10:06:00,10:06:00,TUS20,2
504_28,08:42:00,08:42:00,PHX24,1
504_28,10:12:00,10:12:00,TUS20,2
504_29,08:48:00,08:48:00,PHX24,1
504_29,10:18:00,10:18:00,TUS20,2
504_30,08:54:00,08:54:00,PHX24,1
504_30,10:24:00,10:24:00,TUS20,2
504_31,09:00:00,09:00:00,PHX24,1
504_31,10:30:00,10:30:00,TUS20,2
540_1,06:00:00,06:00:00,PHX26,1
540_1,07:12:00,07:12:00,TUS12,2
540_2,06:15:00,06:15:00,PHX26,1
540_2,07:27:00,07:27:00,TUS12,2
540_3,06:30:00,06:30:00,PHX26,1
540_3,07:42:00,07:42:00,TUS12,2
540_4,06:45:00,06:45:00,PHX26,1
540_4,07:57:00,07:57:00,TUS12,2
540_5,07:00:00,07:00:00,PHX26,1
540_5,08:12:00,08:12:00,TUS12,2
540_6,07:15:00,07:15:00,PHX26,1
540_6,08:27:00,08:27:00,TUS12,2
540_7,07:30:00,07:30:00,PHX26,1
540_7,08:42:00,08:42:00,TUS12,2
540_8,07:45:00,07:45:00,PHX26,1
540_8,08:57:00,08:57:00,TUS12,2
540_9,08:00:00,08:00:00,PHX26,1
540_9,09:12:00,09:12:00,TUS12,2
540_10,08:15:00,08:15:00,PHX26,1
540_10,09:27:00,09:27:00,TUS12,2
540_11,08:30:00,08:30:00,PHX26,1
540_11,09:42:00,09:42:00,TUS12,2
540_12,08:45:00,08:45:00,PHX26,1
540_12,09:57:00,09:57:00,TUS12,2
540_13,09:00:00,09:00:00,PHX26,1
540_13,10:12:00,10:12:00,TUS12,2
559_1,06:00:00,06:00:00,PHX27,1
559_1,07:07:00,07:07:00,TUS9,2
559_2,06:15:00,06:15:00,PHX27,1
559_2,07:22:00,07:22:00,TUS9,2
559_3,06:30:00,06:30:00,PHX27,1
559_3,07:37:00,07:37:00,TUS9,2
559_4,06:45:00,06:45:00,PHX27,1
559_4,07:52:00,07:52:00,TUS9,2
559_5,07:00:00,07:00:00,PHX27,1
559_5,08:07:00,08:07:00,TUS9,2
559_6,07:15:00,07:15:00,PHX27,1
559_6,08:22:00,08:22:00,TUS9,2
559_7,07:30:00,07:30:00,PHX27,1
559_7,08:37:00,08:37:00,TUS9,2
559_8,07:45:00,07:45:00,PHX27,1
559_8,08:52:00,08:52:00,TUS9,2
559_9,08:00:00,08:00:00,PHX27,1
559_9,09:07:00,09:07:00,TUS9,2
559_10,08:15:00,08:15:00,PHX27,1
559_10,09:22:00,09:22:00,TUS9,2
559_11,08:30:00,08:30:00,PHX27,1
559_11,09:37:00,09:37:00,TUS9,2
559_12,08:45:00,08:45:00,PHX27,1
559_12,09:52:00,09:52:00,TUS9,2
559_13,09:00:00,09:00:00,PHX27,1
559_13,10:07:00,10:07:00,TUS9,2
562_1,06:00:00,06:00:00,PHX27,1
562_1,06:56:00,06:56:00,TUS12,2
562_2,06:15:00,06:15:00,PHX27,1
562_2,07:11:00,07:11:00,TUS12,2
562_3,06:30:00,06:30:00,PHX27,1
562_3,07:26:00,07:26:00,TUS12,2
562_4,06:45:00,06:45:00,PHX27,1
562_4,07:41:00,07:41:00,TUS12,2
562_5,07:00:00,07:00:00,PHX27,1
562_5,07:56:00,07:56:00,TUS12,2
562_6,07:15:00,07:15:00,PHX27,1
562_6,08:11:00,08:11:00,TUS12,2
562_7,07:30:00,07:30:00,PHX27,1
562_7,08:26:00,08:26:00,TUS12,2
562_8,07:45:00,07:45:00,PHX27,1
562_8,08:41:00,08:41:00,TUS12,2
562_9,08:00:00,08:00:00,PHX27,1
562_9,08:56:00,08:56:00,TUS12,2
562_10,08:15:00,08:15:00,PHX27,1
562_10,09:11:00,09:11:00,TUS12,2
562_11,08:30:00,08:30:00,PHX27,1
562_11,09:26:00,09:26:00,TUS12,2
562_12,08:45:00,08:45:00,PHX27,1
562_12,09:41:00,09:41:00,TUS12,2
562_13,09:00:00,09:00:00,PHX27,1
562_13,09:56:00,09:56:00,TUS12,2
563_1,06:00:00,06:00:00,PHX27,1
563_1,07:18:00,07:18:00,TUS13,2
563_2,06:15:00,06:15:00,PHX27,1
563_2,07:33:00,07:33:00,TUS13,2
563_3,06:30:00,06:30:00,PHX27,1
563_3,07:48:00,07:48:00,TUS13,2
563_4,06:45:00,06:45:00,PHX27,1
563_4,08:03:00,08:03:00,TUS13,2
563_5,07:00:00,07:00:00,PHX27,1
563_5,08:18:00,08:18:00,TUS13,2
563_6,07:15:00,07:15:00,PHX27,1
563_6,08:33:00,08:33:00,TUS13,2
563_7,07:30:00,07:30:00,PHX27,1
563_7,08:48:00,08:48:00,TUS13,2
563_8,07:45:00,07:45:00,PHX27,1
563_8,09:03:00,09:03:00,TUS13,2
563_9,08:00:00,08:00:00,PHX27,1
563_9,09:18:00,09:18:00,TUS13,2
563_10,08:15:00,08:15:00,PHX27,1
563_10,09:33:00,09:33:00,TUS13,2
563_11,08:30:00,08:30:00,PHX27,1
563_11,09:48:00,09:48:00,TUS13,2
563_12,08:45:00,08:45:00,PHX27,1
563_12,10:03:00,10:03:00,TUS13,2
563_13,09:00:00,09:00:00,PHX27,1
563_13,10:18:00,10:18:00,TUS13,2
570_1,06:00:00,06:00:00,PHX27,1
570_1,07:12:00,07:12:00,TUS20,2
570_2,06:15:00,06:15:00,PHX27,1
570_2,07:27:00,07:27:00,TUS20,2
570_3,06:30:00,06:30:00,PHX27,1
570_3,07:42:00,07:42:00,TUS20,2
570_4,06:45:00,06:45:00,PHX27,1
570_4,07:57:00,07:57:00,TUS20,2
570_5,07:00:00,07:00:00,PHX27,1
570_5,08:12:00,08:12:00,TUS20,2
570_6,07:15:00,07:15:00,PHX27,1
570_6,08:27:00,08:27:00,TUS20,2
570_7,07:30:00,07:30:00,PHX27,1
570_7,08:42:00,08:42:00,TUS20,2
570_8,07:45:00,07:45:00,PHX27,1
570_8,08:57:00,08:57:00,TUS20,2
570_9,08:00:00,08:00:00,PHX27,1
570_9,09:12:00,09:12:00,TUS20,2
570_10,08:15:00,08:15:00,PHX27,1
570_10,09:27:00,09:27:00,TUS20,2
570_11,08:30:00,08:30:00,PHX27,1
570_11,09:42:00,09:42:00,TUS20,2
570_12,08:45:00,08:45:00,PHX27,1
570_12,09:57:00,09:57:00,TUS20,2
570_13,09:00:00,09:00:00,PHX27,1
570_13,10:12:00,10:12:00,TUS20,2
581_1,06:00:00,06:00:00,PHX28,1
581_1,07:05:00,07:05:00,TUS9,2
581_2,06:15:00,06:15:00,PHX28,1
581_2,07:20:00,07:20:00,TUS9,2
581_3,06:30:00,06:30:00,PHX28,1
581_3,07:35:00,07:35:00,TUS9,2
581_4,06:45:00,06:45:00,PHX28,1
581_4,07:50:00,07:50:00,TUS9,2
581_5,07:00:00,07:00:00,PHX28,1
581_5,08:05:00,08:05:00,TUS9,2
581_6,07:15:00,07:15:00,PHX28,1
581_6,08:20:00,08:20:00,TUS9,2
581_7,07:30:00,07:30:00,PHX28,1
581_7,08:35:00,08:35:00,TUS9,2
581_8,07:45:00,07:45:00,PHX28,1
581_8,08:50:00,08:50:00,TUS9,2
581_9,08:00:00,08:00:00,PHX28,1
581_9,09:05:00,09:05:00,TUS9,2
581_10,08:15:00,08:15:00,PHX28,1
581_10,09:20:00,09:20:00,TUS9,2
581_11,08:30:00,08:30:00,PHX28,1
581_11,09:35:00,09:35:00,TUS9,2
581_12,08:45:00,08:45:00,PHX28,1
581_12,09:50:00,09:50:00,TUS9,2
581_13,09:00:00,09:00:00,PHX28,1
581_13,10:05:00,10:05:00,TUS9,2
584_1,06:00:00,06:00:00,PHX28,1
584_1,06:54:00,06:54:00,TUS12,2
584_2,06:15:00,06:15:00,PHX28,1
584_2,07:09:00,07:09:00,TUS12,2
584_3,06:30:00,06:30:00,PHX28,1
584_3,07:24:00,07:24:00,TUS12,2
584_4,06:45:00,06:45:00,PHX28,1
584_4,07:39:00,07:39:00,TUS12,2
584_5,07:00:00,07:00:00,PHX28,1
584_5,07:54:00,07:54:00,TUS12,2
584_6,07:15:00,07:15:00,PHX28,1
584_6,08:09:00,08:09:00,TUS12,2
584_7,07:30:00,07:30:00,PHX28,1
584_7,08:24:00,08:24:00,TUS12,2
584_8,07:45:00,07:45:00,PHX28,1
584_8,08:39:00,08:39:00,TUS12,2
584_9,08:00:00,08:00:00,PHX28,1
584_9,08:54:00,08:54:00,TUS12,2
584_10,08:15:00,08:15:00,PHX28,1
584_10,09:09:00,09:09:00,TUS12,2
584_11,08:30:00,08:30:00,PHX28,1
584_11,09:24:00,09:24:00,TUS12,2
584_12,08:45:00,08:45:00,PHX28,1
584_12,09:39:00,09:39:00,TUS12,2
584_13,09:00:00,09:00:00,PHX28,1
584_13,09:54:00,09:54:00,TUS12,2
